title,category,sub_category,price,sale_price,country,alcohol,volume,brand,url,scrapped_time,desc_1,desc_2,desc_3
Moet & Chandon Brut Imperial Champagne 375ML,Wine,Champagne,"5,315","5,000",France,12%,375ML,Moet & Chandon,https://liquorworld.com.np/product/moet-chandon-brut-imperial-champagne-375ml/,2023-09-25,"Moet & Chandon Brut Imperial is the House’s iconic champagne. Created in 1869, it embodies Moët & Chandon’s unique style, a style distinguished by its bright fruitiness, its seductive palate and its elegant maturity.","Created from more than 100 different wines, of which 20% to 30% are reserve wines specially selected to enhance its maturity, complexity and constancy. The assemblage reflects the diversity and complementarity of the three grapes varietals; The body of Pinot Noir (30 to 40%), The Suppleness of Pinot Meunier (30 to 40%) and The Finesse of Chardonnay (20 to 30%).","Colour: An elegant colour, Golden straw yellow with green highlights."
Miracle Mile Fruity White 750ML,Wine,White Wine,"1,385","1,355",Australia,11.4%,750ML,Miracle Mile,https://liquorworld.com.np/product/miracle-mile-fruity-white-750ml/,2023-09-25,A fruity white wine from the finest vineyards of Australia.,"You do not have to go any further to look for good white wine if you like fruity and sweet wine. Combined with Chardonnay, Riesling and Semillon grape variety, it is well balanced with full of tropical fruit flavors and freshness that can very much suited to drink with lightly cooked vegetable curry and seafood.","No one has regretted from drinking this wine, and you will not either."
Marlborough Sun Sauvignon Blanc 750ML,Wine,White Wine," 1,745",N/A,New Zealand,12.5%,750ML,Marlborough,https://liquorworld.com.np/product/marlborough-sun-sauvignon-blanc-750ml/,2023-09-25,"Marlborough Sun Sauvignon Blanc is a fresh and crisp white wine with flavours of gooseberry, passionfruit and honeysuckle.",Colour: Pale straw with green hues.,"Nose: A ripe nose of passionfruit and blackcurrant. Fresh lifted notes of green leaf, and a hint of salt."
Lindeman’s Bin 99 Pinot Noir 750ML,Wine,Red Wine,"2,100","1,955",Australia,13%,750ML,Lindeman’s,https://liquorworld.com.np/product/lindemans-bin-99-pinot-noir-750ml/,2023-09-25,"Lindeman’s Bin 99 Pinot Noir is a medium bodied wine featuring aromas of cherry and red berry fruits with a vanilla oak lift, with the palate displays a mixture of cherry fruits, with a creamy texture with a light tannin structure. A clean, bright finish with natural acidity and complexing toasty characters.",Colour: Vibrant crimson red.,Nose: Aromas of cherry and red berry fruits with a vanilla oak lift.
Lindeman’s Bin 95 Sauvignon Blanc 750ML,Wine,White Wine,"2,100","1,955",Australia,13%,750ML,Lindeman’s,https://liquorworld.com.np/product/lindemans-bin-95-sauvignon-blanc-750ml/,2023-09-25,"Lindeman’s Bin 95 Sauvignon Blanc features aromas of passionfruit, grapefruit, gooseberry and guava, it’s light bodied with a fresh, crisp finish.",Simply delicious! Full of bright fruit flavours and a refreshing finish – a wine to suit all tastes and occasions.,Colour: Straw coloured.
Lindeman’s Bin 90 Moscato 750ML,Wine,White Wine,"2,100","1,955",Australia,8%,750ML,Lindeman’s,https://liquorworld.com.np/product/lindemans-bin-90-moscato-750ml/,2023-09-25,A delightful fruity sweet flavours.,Colour: Light straw with youthful green tinges.,Grape Variety: Gordo
Kressmann Grande Reserve Bordeaux Blanc 750ML,Wine,White Wine," 1,695",N/A,France,12.5%,750ML,Kressmann,https://liquorworld.com.np/product/kressmann-grande-reserve-bordeaux-blanc-750ml/,2023-09-25,"A white wine with a beautiful vivacity on the palate, a delicate fruity and floral notes.","Grape Varieties: Sauvignon blanc, Semillon, Muscadelle.","Tasting: liveliness on the palate, with touches of delicate fruit accompanied by floral notes."
JP Chenet Sweet White 750ML,Wine,White Wine,"1,850","1,720",France,11%,750ML,JP Chenet,https://liquorworld.com.np/product/jp-chenet-sweet-white-750ml/,2023-09-25,"Colour: Clear and brilliant, very pale yellow with green lights.",Nose: Elegant with aromas of tropical fruit and white flowers.,"Palate: Sweet, round and well balanced."
Gurkhas & Guns 750ML,Whisky,Domestic Whisky,"3,080","2,950",Nepal,42.8%,750ML,Gurkhas & Guns,https://liquorworld.com.np/product/gurkhas-guns-750ml/,2023-09-25,"Our first expression pays homage to the legendary Gurkhas, renowned worldwide for their bravery and valour.","In honour of the Gurkhas’ fearless and unrelenting spirit, our Malt Master has crafted an immaculate blend from the finest whiskey reserves in Scotland.","A blend of famous Highland Malts, our whiskey is patiently matured in American Oak Bourbon Casks."
Scapa The Orcadian Glansa 750ML,Whisky,Single Malt Whisky,"11,386","10,350",Scotland,40%,750ML,Scapa,https://liquorworld.com.np/product/scapa-the-orcadian-glansa-750ml/,2023-09-25,Scapa Glansa – Old Norse for shinning storm laden skies – is a celebration of contrasts inspired by the sanctuary of our distillery on Scapa Flow and the storm laden skies and seas that often surround it.,"Taking our signature smooth honey single malt, which is aged in American oak, this expression is then rested in peated casks creating richness and depth, giving way to a subtle smoky finish.",Scapa is an artisanal single malt forged by the elements of Orkney; a remote island of natural contrasts. Crafted by a small team of six dedicated artisans at the manually operated Scapa distillery since its creation in 1885.
Monkey Shoulder 700ML,Whisky,Premium Whisky,"8,263","7,400",Scotland,40%,700ML,Monkey Shoulder,https://liquorworld.com.np/product/monkey-shoulder-700ml/,2023-09-25,Monkey Shoulder is a premium Scotch Whisky that is steeped in history and culture and to this day is still tended by hand by the experienced Malt Men of Speyside.,A smooth and rich ‘triple’ malt Scotch (a world first!) that has been blended from three of Speyside’s finest single malts and using batches from only 27 casks to produce this fine malt whisky.,"A delightful nose of sherry, cinnamon baked pear, butterscotch, barley, strawberry and Bourbon vanilla which are all complemented by tangy, sweet nut, citrus, mint, oak and orange peel flavours. Richness and vibrancy combine with fruity aromas and mellow vanilla notes, making it the perfect whisky for mixing."
Tisdale Merlot 750ML,Wine,Red Wine,"1,428","1,300",United States of America,12%,750ML,Tisdale,https://liquorworld.com.np/product/tisdale-merlot-750ml/,2023-09-25,Tisdale Merlot of California is a smooth and full-flavoured medium-bodied red wine offering flavours of black cherry and mixed berries complemented by spicy oak aromas creating a balanced and distinctive wine.,"This wine pair outstanding with your favorite salads, pasta or grilled meats.",
Tisdale Cabernet Sauvignon 750ML,Wine,Red Wine,"1,428","1,300",United States of America,12%,750ML,Tisdale,https://liquorworld.com.np/product/tisdale-cabernet-sauvignon-750ml/,2023-09-25,"Tisdale Cabernet Sauvignon of California is balanced and distinct medium-bodied red wine, a full-flavoured with an impressive finish.",Flavors of blackberry and plum are complemented with elegant aromas of vanilla and toasty oak creating a balanced and distinctive wine.,"This wine pair outstanding with your favorite pasta featuring red sauce, or grilled meats."
Table Mountain Merlot 750ML,Wine,Red Wine,"1,725","1,500",South Africa,12.5%,750ML,Table Mountain,https://liquorworld.com.np/product/table-mountain-merlot-750ml/,2023-09-25,"A beautiful ruby wine bursting with aromas of dark cherry, plum, floral & subtle spice notes. The juicy red berry fruity is carried through to the palate where it meets wood spice and leads to a lingering finish.",Colour: Light ruby red.,Nose: Aromas of ripe berries with dark chocolate and a hint of tobacco.
Tamburlaine Wine Lovers Sauvignon Blanc 750ML,Wine,White Wine,"1,845","1,700",Australia,11.3%,750ML,Tamburlaine,https://liquorworld.com.np/product/tamburlaine-wine-lovers-sauvignon-blanc-750ml/,2023-09-25,"A great value for money Australian wine made from Sauvignon blanc grape variety from the region of Orange in NSW, Australian Certified Organic.",Colour: Fine straw with a green hue.,"Nose: An even mix of gooseberry, capsicum and fresh green herb."
Table Mountain Chardonnay 750ML,Wine,White Wine,"1,725","1,500",South Africa,12.5%,750ML,Table Mountain,https://liquorworld.com.np/product/table-mountain-chardonnay-750ml/,2023-09-25,"An easy-drinking Chardonnay that’s smooth with delicious flavours of pear, peach and citrus. Subtle vanilla aromas intermingle and lead to a zesty finish. Serve with grilled chicken kebabs.",,
Stanley Dolce Rosso Red 4L,Wine,Red Wine,"6,800","6,325",Australia,10.5%,4L,Stanley,https://liquorworld.com.np/product/stanley-dolce-rosso-red-4l/,2023-09-25,"A vibrant, soft and smooth red wine with ripe red fruits and berry flavours.",Colour: Medium red with pinkish hues.,Nose: Fresh fruity aromas of blackcurrant and ripe
Sensation Medium Sweet White 750ML,Wine,White Wine,"1,350","1,310",Spain,11%,750ML,Sensation,https://liquorworld.com.np/product/sensation-white-wine-750ml/,2023-09-25,,,
Sensation Medium Sweet Red 750ML,Wine,Red Wine,"1,350","1,310",Spain,11%,750ML,Sensation,https://liquorworld.com.np/product/sensation-medium-sweet-red-wine-750ml/,2023-09-25,,,
Robertson Winery Sweet Red 750ML,Wine,Red Wine,"1,550","1,440",South Africa,7.5%,750ML,Robertson Winery,https://liquorworld.com.np/product/robertson-winery-sweet-red-750ml/,2023-09-25,Robertson Winery Sweet Red Wine is made from the Ruby Cabernet varietal offering the fruity and soft with smooth sweet cherry and ripe berry flavours.,"The Natural Sweet Range is made in its very own unique way by blending varietals to showcase fruity and fresh, floral flavours. Grapes are harvested at an early stage to ensure low alcohol. This process leads to wine packed with natural sweet flavours that are low in alcohol and very quaffable.",Serve well chilled.
Oomoo Chardonnay 750ML,Wine,White Wine," 2,350",N/A,Australia,13%,750ML,Oomoo,https://liquorworld.com.np/product/oomoo-chardonnay-750ml/,2023-09-25,"Oomoo represents superb regions of South Australia specifically the Adelaide Hills, which is the largest wine growing area of the region. Oomoo Chardonnay has exhibiting bright white stone fruit characters balanced with creamy lees texture and clean crisp flavor finish.","Soft and sweet with strong acid backbone, this vibrant and fresh wine displays white peach characters complemented by hints of cherry oak. Refreshing minerality provides the palate with elegance and genuine persistence.",Colour: Pale yellow color with green hues.
Robertson Winery Sweet White 750ML,Wine,White Wine,"1,550","1,440",South Africa,7.5%,750ML,Robertson Winery,https://liquorworld.com.np/product/robertson-winery-sweet-white-750ml/,2023-09-25,"Robertson Winery Sweet White Wine is made from Chenin Blanc, Colombard and Muscadel grapes variety offering youthful, fragrantly refreshing sweet wine with tropical fruit salad flavours.","The Natural Sweet Range is made in its very own unique way by blending varietals to showcase fruity and fresh, floral flavours. Grapes are harvested at an early stage to ensure low alcohol. This process leads to wine packed with natural sweet flavours that are low in alcohol and very quaffable.",Serve well chilled.
Piper Heidsieck Champagne 750ML,Wine,Champagne,"8,750","8,300",France,12%,750ML,Piper Heidsieck,https://liquorworld.com.np/product/piper-heidsieck-champagne-750ml/,2023-09-25,"Piper Heidsieck Cuvee Brut is one of the World’s favourite Champagne, a classic, non-vintage, well-structured, full-bodied and bursting with fruity flavours. The blend is composed of a majority of 50-55% Pinot Noir, 30-35% Meunier, 15-20% Chardonnay and 10-20% reserve well-aged in their Reims cellars.","SEDUCTIVE: Just like a self-assured romantic character with a strong and chatty personality, this champagne tease and allures us with its festive, light-drenched, pale gold shimmer and joyful display of neat, lively bubbles.","STRAIGHT: Notes of almond and fresh hazelnut accompany the precise ascent of its bubbles. It is lively, subtle and light, leaving a deliciously incisive sensation of smoothness, marked by the pureness of fresh pear and apple and a delicate hint of citrus fruits."
Old Durbar 15 Years 750ML,Whisky,Domestic Whisky,"15,000","14,000",Nepal,42.8%,750ML,Old Durbar,https://liquorworld.com.np/product/old-durbar-15-years-750ml/,2023-09-25,"This Blended Malt Scotch Whisky is aged for 15 years in AMERICAN OAK BARRELS, followed by 4 more years in OLOROSO SHERRY BARRELS and further 1 additional year in PEDRO XIMINEZ BARRELS.","Maturation of the SCOTCH MALT constituent for 15 years in traditional AMERICAN OAK BARRELS in SCOTLAND mellows the maturing spirit and imparts a rich taste with warming layers of wood, vanilla and coconut notes.","Further maturation for four years in EUROPEAN OAK OLOROSO SHERRY BARRELS in NEPAL adds a fruity, nutty and full-bodied profile. Aged in Oloroso barrels imported from Jerez, Spain bring together much of the complex character to this BLENDED MALT SCOTCH WHISKY."
Jack Daniel’s Sinatra Select 1L,Whisky,Bourbon Whisky,"24,240","22,500",United States of America,45%,1L,Jack Daniel’s,https://liquorworld.com.np/product/jack-daniels-sinatra-select-1l/,2023-09-25,"Jack Daniel’s Sinatra Select Whisky is a bold and distinctive salute to Jack’s biggest fan: Frank Sinatra. Made with unique ‘Sinatra Barrels’ that have deep grooves carved on the inside of the staves, which expose the whiskey inside to extra layers of oak during maturation. The result is a rich amber colour, bold character, pleasant smokiness, classic of style and grace, in keeping with the kindred spirit it honors. Bottled at 90 proof, these extra rich barrels are mingled with our classic Tennessee Whiskey to provide fuller character of oak and spice notes that give way to an exceedingly smooth vanilla finish.","Tasting Notes: Spiced Oak with layers of soft smoked character, honey, coconut and citrus zest sweetness.","Key Flavours: Oak, Smokiness, Honey, Coconut, Citrus."
